,O,sO,aO,C,sC,aC,F,sF,aF,FO,FC,OC,InOr
6928,0.19058252952329727,0.19058252952329727,0.0,0.28669748541253437,0.28669748541253437,0.0,0.01120514182502179,0.0,0.01120514182502179,0.05552936782584626,0.037613437413851626,0.39930967892908803,0.011332119834950553
6939,0.19013188313372661,0.19013188313372661,0.0,0.2860195681500061,0.2860195681500061,0.0,0.013543219895331542,0.0,0.013543219895331542,0.0664942336786217,0.045209954092434966,0.39930967892908803,0.013729156886016367
6950,0.1897092580327872,0.1897092580327872,0.0,0.2853838039274689,0.2853838039274689,0.0,0.015735915772492094,0.0,0.015735915772492094,0.07659423427199404,0.05225800484993654,0.39930967892908803,0.015987493625597753
6961,0.18932682750886543,0.18932682750886543,0.0,0.2848085052900355,0.2848085052900355,0.0,0.017720071070508575,0.0,0.017720071070508575,0.08558481770117106,0.05857321408669292,0.39930967892908803,0.018039736483082037
6972,0.18883252995806052,0.18883252995806052,0.0,0.2840649226268407,0.2840649226268407,0.0,0.020284623434604524,0.0,0.020284623434604524,0.09700124119667758,0.06664910034237165,0.39930967892908803,0.02070460862390123
6983,0.1883411268076778,0.1883411268076778,0.0,0.28332569407377806,0.28332569407377806,0.0,0.022834158849024525,0.0,0.022834158849024525,0.10812893553341717,0.07458247262348305,0.39930967892908803,0.02336774157202305
6994,0.18781494706029425,0.18781494706029425,0.0,0.2825341503219599,0.2825341503219599,0.0,0.025564124864220612,0.0,0.025564124864220612,0.11980614890510068,0.08297393047323127,0.39930967892908803,0.0262347944246803
7005,0.18727959289295285,0.18727959289295285,0.0,0.2817288052886779,0.2817288052886779,0.0,0.0283416903068339,0.0,0.0283416903068339,0.1314419888716344,0.09140402169642657,0.39930967892908803,0.029168371251601547
7016,0.18658685107410833,0.18658685107410833,0.0,0.28068669855413303,0.28068669855413303,0.0,0.03193582640225429,0.0,0.03193582640225429,0.14614422068715846,0.10215459172914533,0.39930967892908803,0.03298936916916048
7027,0.18596097909004655,0.18596097909004655,0.0,0.2797451855808847,0.2797451855808847,0.0,0.03518302330568523,0.0,0.03518302330568523,0.1590955346947464,0.11171759884601942,0.39930967892908803,0.03646600770462225
7038,0.18526647996408202,0.18526647996408202,0.0,0.2787004352906389,0.2787004352906389,0.0,0.03878627679632987,0.0,0.03878627679632987,0.17311224979840578,0.12216661460056692,0.39930967892908803,0.04035135564550352
7049,0.18454095789166772,0.18454095789166772,0.0,0.2776090165006126,0.2776090165006126,0.0,0.04255048591082823,0.0,0.04255048591082823,0.18737159444824739,0.13290402312078212,0.39930967892908803,0.04444149303402884
7060,0.18357080772441534,0.18357080772441534,0.0,0.27614959829413,0.27614959829413,0.0,0.047583893219652416,0.0,0.047583893219652416,0.20585301975392767,0.1469847713226996,0.39930967892908803,0.04996124370524377
7071,0.18274066015079105,0.18274066015079105,0.0,0.27490078906447657,0.27490078906447657,0.0,0.051890928362796365,0.0,0.051890928362796365,0.22115917422513376,0.15878899493327775,0.39930967892908803,0.05473096916285236
7082,0.19757453109103645,0.19757453109103645,0.0,0.2906000065410512,0.2906000065410512,0.0,0.008007206507162067,0.0,0.008007206507162067,0.03894901658440031,0.026815181138538736,0.4047210902260091,0.008071839392066993
7093,0.1971524823370981,0.1971524823370981,0.0,0.28997924145570414,0.28997924145570414,0.0,0.01012625150804129,0.0,0.01012625150804129,0.048853306464167925,0.0337423064404376,0.4047210902260091,0.010229841455507142
7104,0.19672292434204372,0.19672292434204372,0.0,0.28934743149779496,0.28934743149779496,0.0,0.01228299930912701,0.0,0.01228299930912701,0.058768665952393,0.04072201626429906,0.4047210902260091,0.012435747588160868
7115,0.19629657944234033,0.19629657944234033,0.0,0.28872034748064773,0.28872034748064773,0.0,0.014423614628888826,0.0,0.014423614628888826,0.06844913318565593,0.047580082177843507,0.4047210902260091,0.014634699900462535
7126,0.1958853256860757,0.1958853256860757,0.0,0.28811546008144406,0.28811546008144406,0.0,0.016488459526956132,0.0,0.016488459526956132,0.07763886446915558,0.05413081863212315,0.4047210902260091,0.01676488668249445
7137,0.19551515527830382,0.19551515527830382,0.0,0.2875709996070814,0.2875709996070814,0.0,0.01834703094730188,0.0,0.01834703094730188,0.0857890367208132,0.05997368286548352,0.4047210902260091,0.018689935777413163
7148,0.1950349798574418,0.1950349798574418,0.0,0.2868647396469904,0.2868647396469904,0.0,0.02075792143241229,0.0,0.02075792143241229,0.09619371771887042,0.06747851851868063,0.4047210902260091,0.021197946745483497
7159,0.1945106191736041,0.1945106191736041,0.0,0.28609349035027365,0.28609349035027365,0.0,0.02339065965370793,0.0,0.02339065965370793,0.10734521513407526,0.07557950755606387,0.4047210902260091,0.02395088669274239
7170,0.19402542793613248,0.19402542793613248,0.0,0.2853798529395997,0.2853798529395997,0.0,0.025826733819643656,0.0,0.025826733819643656,0.11747318567798944,0.08298903338965577,0.4047210902260091,0.0265114376633511
7181,0.19348367112097983,0.19348367112097983,0.0,0.2845830167626004,0.2845830167626004,0.0,0.028546815469284118,0.0,0.028546815469284118,0.1285716025203536,0.0911660676525516,0.4047210902260091,0.02938568314341813
7192,0.1928262194778331,0.1928262194778331,0.0,0.2836160123074015,0.2836160123074015,0.0,0.03184778391126959,0.0,0.03184778391126959,0.14175108571023173,0.10095543226517681,0.4047210902260091,0.032895430472630105
7203,0.19218532747376252,0.19218532747376252,0.0,0.28267336438842855,0.28267336438842855,0.0,0.03506560882996961,0.0,0.03506560882996961,0.1543034735095775,0.11035979777610481,0.4047210902260091,0.03633988916847583
7214,0.191455069834554,0.191455069834554,0.0,0.2815992741524109,0.2815992741524109,0.0,0.03873212551857142,0.0,0.03873212551857142,0.16826359719598333,0.12091267218372544,0.4047210902260091,0.04029274934363753
7225,0.1907309758455058,0.1907309758455058,0.0,0.2805342496434737,0.2805342496434737,0.0,0.04236769542214508,0.0,0.04236769542214508,0.18175863119141172,0.1312091675803789,0.4047210902260091,0.044242132621895705
7236,0.1897236185520969,0.1897236185520969,0.0,0.27905259087684386,0.27905259087684386,0.0,0.047425488904006705,0.0,0.047425488904006705,0.19998173053544038,0.1452639299270604,0.4047210902260091,0.04978664487824777
7247,0.18882970355905188,0.18882970355905188,0.0,0.2777377872865657,0.2777377872865657,0.0,0.0519137052049593,0.0,0.0519137052049593,0.2156391548640392,0.1574805708070439,0.4047210902260091,0.054756308038586415
7258,0.24862794105906547,0.24862794105906547,0.0,0.3022168055342303,0.3022168055342303,0.0,0.010473603044287138,0.0,0.010473603044287138,0.04042277355209176,0.03349512091496464,0.4513575605408006,0.010584460481811577
7269,0.24743401837817708,0.24743401837817708,0.0,0.30076554668884076,0.30076554668884076,0.0,0.015225353807418535,0.0,0.015225353807418535,0.057966154722475585,0.04818288686005619,0.4513575605408006,0.015460749183870724
7280,0.2467138847507668,0.2467138847507668,0.0,0.2998901966235719,0.2998901966235719,0.0,0.018091448545695176,0.0,0.018091448545695176,0.06831980428974575,0.05689463156297839,0.4513575605408006,0.018424779495911234
7291,0.2457718052316911,0.2457718052316911,0.0,0.29874506280795365,0.29874506280795365,0.0,0.02184087649890862,0.0,0.02184087649890862,0.08161375745599152,0.0681279925942189,0.4513575605408006,0.022328551637625503
7302,0.23883414710568668,0.23883414710568668,0.0,0.2903120730651333,0.2903120730651333,0.0,0.04945239843603787,0.0,0.04945239843603787,0.1715390440546261,0.14554905702042306,0.4513575605408006,0.05202516776084908
7313,0.2104847530385907,0.2104847530385907,0.0,0.296875927606665,0.296875927606665,0.0,0.00675145239005346,0.0,0.00675145239005346,0.031078854359160295,0.02223598013501427,0.4148621701841352,0.006797344336721635
7324,0.2100592914524991,0.2100592914524991,0.0,0.29627583994611695,0.29627583994611695,0.0,0.00875914699191299,0.0,0.00875914699191299,0.04002929119768001,0.028715220768076918,0.4148621701841352,0.00883654761134177
7335,0.20961205512482867,0.20961205512482867,0.0,0.2956450403384503,0.2956450403384503,0.0,0.01086959359901534,0.0,0.01086959359901534,0.049299312037663696,0.035461907509554434,0.4148621701841352,0.010989039997835133
7346,0.20914333284962264,0.20914333284962264,0.0,0.29498393611007806,0.29498393611007806,0.0,0.013081429432062468,0.0,0.013081429432062468,0.058865759592897485,0.04246316170284663,0.4148621701841352,0.013254821443409013
7357,0.2086417887822301,0.2086417887822301,0.0,0.2942765387423672,0.2942765387423672,0.0,0.015448146780034451,0.0,0.015448146780034451,0.0689372628059956,0.04987702789649656,0.4148621701841352,0.015690536490801845
7368,0.20818897571320163,0.20818897571320163,0.0,0.29363787348058645,0.29363787348058645,0.0,0.01758490926120497,0.0,0.01758490926120497,0.07788725991581519,0.05650264131143135,0.4148621701841352,0.017899673393637284
7379,0.2076919930283016,0.2076919930283016,0.0,0.29293690966513564,0.29293690966513564,0.0,0.019930102073692203,0.0,0.019930102073692203,0.08755785357639313,0.0637015131858301,0.4148621701841352,0.020335388441030115
7390,0.2071514864475055,0.2071514864475055,0.0,0.2921745580447219,0.2921745580447219,0.0,0.02248067815390337,0.0,0.02248067815390337,0.09789864670276006,0.07144542841712795,0.4148621701841352,0.022997681632980334
7401,0.20655674787501907,0.20655674787501907,0.0,0.2913357155022504,0.2913357155022504,0.0,0.02528716753045892,0.0,0.02528716753045892,0.10906979157177156,0.07986525575236639,0.4148621701841352,0.025943197512226374
7412,0.2059540759366285,0.2059540759366285,0.0,0.290485683430239,0.290485683430239,0.0,0.028131093367604828,0.0,0.028131093367604828,0.12017460760636102,0.08829131237321336,0.4148621701841352,0.028945357934210852
7423,0.20526477325370543,0.20526477325370543,0.0,0.2895134639680672,0.2895134639680672,0.0,0.031383817751643464,0.0,0.031383817751643464,0.1326178094630367,0.09780019819256623,0.4148621701841352,0.03240067461891375
7434,0.2045353301234406,0.2045353301234406,0.0,0.2884846288490979,0.2884846288490979,0.0,0.03482595937587193,0.0,0.03482595937587193,0.14549536998534573,0.10771673011722992,0.4148621701841352,0.03608256947457039
7445,0.203744455202977,0.203744455202977,0.0,0.2873691479306751,0.2873691479306751,0.0,0.03855798915357096,0.0,0.03855798915357096,0.15913165571220114,0.11830248164823552,0.4148621701841352,0.04010433153386494
7456,0.202882627239779,0.202882627239779,0.0,0.28615359206585267,0.28615359206585267,0.0,0.04262483656355447,0.0,0.04262483656355447,0.17361931039986458,0.12964608639698924,0.4148621701841352,0.04452260533953582
7467,0.2018754370462418,0.2018754370462418,0.0,0.28473301162633796,0.28473301162633796,0.0,0.04737762830954101,0.0,0.04737762830954101,0.19007841785983406,0.14265615916035773,0.4148621701841352,0.049733902664355754
7478,0.20097531868901708,0.20097531868901708,0.0,0.283463449492268,0.283463449492268,0.0,0.051625162813033226,0.0,0.051625162813033226,0.20437476011942673,0.15406421142714702,0.4148621701841352,0.05443539915732245
7489,0.23826674709901174,0.23826674709901174,0.0,0.30309935358549517,0.30309935358549517,0.0,0.011279690210510533,0.0,0.011279690210510533,0.04520076636686216,0.03587926877794596,0.44012129093001146,0.011408373125168344
7500,0.237145005529604,0.237145005529604,0.0,0.30167238507764804,0.30167238507764804,0.0,0.015934509590521347,0.0,0.015934509590521347,0.06296246293564281,0.05017054055822519,0.44012129093001146,0.016192529608868664
7511,0.23643147907633014,0.23643147907633014,0.0,0.30076470740383654,0.30076470740383654,0.0,0.018895384763047106,0.0,0.018895384763047106,0.07400468747751487,0.0591108656540788,0.44012129093001146,0.019259296582234055
7522,0.23553852609389667,0.23553852609389667,0.0,0.2996287810731457,0.2996287810731457,0.0,0.022600814749263988,0.0,0.022600814749263988,0.08755277159786236,0.07013885453811626,0.44012129093001146,0.02312342294767323
7532,0.2291506455810562,0.2291506455810562,0.0,0.2915027522512608,0.2915027522512608,0.0,0.0491081947191988,0.0,0.0491081947191988,0.17648386181085438,0.14417679512648734,0.44012129093001146,0.05164435579997137
7543,0.18529423720628638,0.18529423720628638,0.0,0.28541362665987874,0.28541362665987874,0.0,0.005285086848607769,0.0,0.005285086848607769,0.027731690595593998,0.01818063377309538,0.3936501839683955,0.005313167399756674
7554,0.18490096667817413,0.18490096667817413,0.0,0.284807861637829,0.284807861637829,0.0,0.00739628072659465,0.0,0.00739628072659465,0.038462748824615936,0.02531203242618767,0.3936501839683955,0.007451393323418929
7565,0.1845567408508089,0.1845567408508089,0.0,0.2842776414687639,0.2842776414687639,0.0,0.009244187974734771,0.0,0.009244187974734771,0.04769939974362164,0.03149403910523878,0.3936501839683955,0.009330440318930005
7576,0.18409583222194556,0.18409583222194556,0.0,0.2835676916866977,0.2835676916866977,0.0,0.01171848341771774,0.0,0.01171848341771774,0.05984487589396705,0.03968517460586834,0.3936501839683955,0.011857434568080465
7587,0.18369588869269526,0.18369588869269526,0.0,0.28295164806405987,0.28295164806405987,0.0,0.013865499962656295,0.0,0.013865499962656295,0.07018324813885998,0.04671394511683765,0.3936501839683955,0.014060455203758945
7598,0.18329767913080477,0.18329767913080477,0.0,0.28233827531732264,0.28233827531732264,0.0,0.01600320805193135,0.0,0.01600320805193135,0.08029672259942444,0.05364057277989851,0.3936501839683955,0.016263475839437425
7609,0.1828546595116646,0.1828546595116646,0.0,0.28165588045126155,0.28165588045126155,0.0,0.018381469937576396,0.0,0.018381469937576396,0.09134279211135823,0.06126393901877434,0.3936501839683955,0.018725675376571663
7620,0.18235592350235724,0.18235592350235724,0.0,0.28088766415210153,0.28088766415210153,0.0,0.021058834078325955,0.0,0.021058834078325955,0.10352657953036225,0.06974359431800768,0.3936501839683955,0.021511848527177878
7631,0.18181389618994404,0.18181389618994404,0.0,0.28005276511089533,0.28005276511089533,0.0,0.023968598888726052,0.0,0.023968598888726052,0.11647540224236723,0.07883853481019151,0.3936501839683955,0.024557200579239845
7642,0.18121794870620567,0.18121794870620567,0.0,0.2791348114000995,0.2791348114000995,0.0,0.027167823313982483,0.0,0.027167823313982483,0.1303727363466566,0.0886960157536427,0.3936501839683955,0.02792652624477379
7653,0.18048981648176263,0.18048981648176263,0.0,0.2780132500283076,0.2780132500283076,0.0,0.031076654982574704,0.0,0.031076654982574704,0.1468883739823261,0.10054244567282315,0.3936501839683955,0.032073388614675
7664,0.17978999659257908,0.17978999659257908,0.0,0.2769352988972197,0.2769352988972197,0.0,0.03483349756325284,0.0,0.03483349756325284,0.16230048672099825,0.11172862056344113,0.3936501839683955,0.03609066153384833
7675,0.17912905977574614,0.17912905977574614,0.0,0.27591724039346105,0.27591724039346105,0.0,0.038381604176102355,0.0,0.038381604176102355,0.17645849393664256,0.12211818413989556,0.3936501839683955,0.039913550263582134
7686,0.17851729369321317,0.17851729369321317,0.0,0.2749749208755105,0.2749749208755105,0.0,0.041665747573278115,0.0,0.041665747573278115,0.18923231931767787,0.13158684820050795,0.3936501839683955,0.043477260118555607
7697,0.17744848326221427,0.17744848326221427,0.0,0.2733286038290516,0.2733286038290516,0.0,0.04740344179990844,0.0,0.04740344179990844,0.2108207069466347,0.14779764743167345,0.3936501839683955,0.04976234838542364
7708,0.17664166906153195,0.17664166906153195,0.0,0.2720858465229997,0.2720858465229997,0.0,0.051734661861909365,0.0,0.051734661861909365,0.2265325029643829,0.15976338904518977,0.3936501839683955,0.05455715798226881
7719,0.22911207334901032,0.22911207334901032,0.0,0.3054827644653471,0.3054827644653471,0.0,0.007181015487621902,0.0,0.007181015487621902,0.03039028996987168,0.022967212539623465,0.4285714285714286,0.0072329554527493746
7730,0.2285649638280114,0.2285649638280114,0.0,0.3047532851040152,0.3047532851040152,0.0,0.009551823411950655,0.0,0.009551823411950655,0.04011402775363675,0.030390290049852775,0.4285714285714286,0.009643940629842244
7741,0.22795581203284077,0.22795581203284077,0.0,0.30394108271045434,0.30394108271045434,0.0,0.012191481191023305,0.0,0.012191481191023305,0.050766681678391726,0.03856445865799123,0.4285714285714286,0.012341947815678742
7752,0.22747854637845313,0.22747854637845313,0.0,0.3033047285046042,0.3033047285046042,0.0,0.014259632360036443,0.0,0.014259632360036443,0.05898792004825352,0.0449031255308731,0.4285714285714286,0.014465910931675163
7763,0.22693920144930455,0.22693920144930455,0.0,0.3025856019324061,0.3025856019324061,0.0,0.016596793719680366,0.0,0.016596793719680366,0.06814924302325072,0.0519978355503388,0.4285714285714286,0.01687689608259162
7774,0.2264534217652166,0.2264534217652166,0.0,0.30193789568695545,0.30193789568695545,0.0,0.018701839017394816,0.0,0.018701839017394816,0.07628569322841683,0.058326642000995514,0.4285714285714286,0.01905826359510148
7785,0.22585545825614514,0.22585545825614514,0.0,0.30114061100819356,0.30114061100819356,0.0,0.021293014223370994,0.0,0.021293014223370994,0.08615474742671442,0.06603844189041647,0.4285714285714286,0.021756270807114394
7796,0.22521016652364062,0.22521016652364062,0.0,0.3002802220315208,0.3002802220315208,0.0,0.02408927839755747,0.0,0.02408927839755747,0.09662788621599994,0.07426493047494293,0.4285714285714286,0.024683895631357495
7807,0.2245685516126923,0.2245685516126923,0.0,0.2994247354835898,0.2994247354835898,0.0,0.026869609678333285,0.0,0.026869609678333285,0.10686368982484411,0.08234776384187499,0.4285714285714286,0.027611520455600586
7818,0.22380591495383448,0.22380591495383448,0.0,0.29840788660511264,0.29840788660511264,0.0,0.03017436853338401,0.0,0.03017436853338401,0.11880594871019794,0.09183200876342389,0.4285714285714286,0.031113189375860183
7829,0.22291239220652767,0.22291239220652767,0.0,0.2972165229420369,0.2972165229420369,0.0,0.034046300438380035,0.0,0.034046300438380035,0.13249717333139127,0.10277730561778678,0.4285714285714286,0.03524630678864971
7840,0.21662864213913835,0.21662864213913835,0.0,0.2996210706127641,0.2996210706127641,0.0,0.007361478594169106,0.0,0.007361478594169106,0.0328651932061504,0.023980120737113374,0.419619879271962,0.007416071848333432
7851,0.21623462012176037,0.21623462012176037,0.0,0.2990760951306394,0.2990760951306394,0.0,0.009166971297577348,0.0,0.009166971297577348,0.040669505658117076,0.029739424162237047,0.419619879271962,0.009251782118711012
7862,0.21580424787895514,0.21580424787895514,0.0,0.29848084331685343,0.29848084331685343,0.0,0.011139028466628191,0.0,0.011139028466628191,0.04908287500734751,0.035976464955123286,0.419619879271962,0.0112645040984432
7873,0.2153765403111807,0.2153765403111807,0.0,0.29788927703965057,0.29788927703965057,0.0,0.013098875527835611,0.0,0.013098875527835611,0.05733166292633021,0.04212017538190006,0.419619879271962,0.01327273341069647
7884,0.21481022373566416,0.21481022373566416,0.0,0.29710599936691773,0.29710599936691773,0.0,0.015693858548627926,0.0,0.015693858548627926,0.06808494840135591,0.05017220485076175,0.419619879271962,0.01594408272764318
7895,0.214336969373952,0.214336969373952,0.0,0.2964514368994242,0.2964514368994242,0.0,0.01786241070876692,0.0,0.01786241070876692,0.0769270387474919,0.05682985603304808,0.419619879271962,0.018187279362413426
7906,0.21381543229140978,0.21381543229140978,0.0,0.29573009415595086,0.29573009415595086,0.0,0.020252204566868486,0.0,0.020252204566868486,0.08652287363900144,0.06409284522812393,0.419619879271962,0.020670834536468945
7917,0.21336013406823037,0.21336013406823037,0.0,0.2951003669890812,0.2951003669890812,0.0,0.02233847788046486,0.0,0.02233847788046486,0.09477560218015751,0.07037096512131345,0.419619879271962,0.022848887242729817
7928,0.21281890256820934,0.21281890256820934,0.0,0.29435178471536,0.29435178471536,0.0,0.024818515749021868,0.0,0.024818515749021868,0.10443858515535079,0.07775947734770992,0.419619879271962,0.025450150715366167
7939,0.21221836597881297,0.21221836597881297,0.0,0.2935211770261814,0.2935211770261814,0.0,0.027570302152989837,0.0,0.027570302152989837,0.11497750234733979,0.08586432197911244,0.419619879271962,0.0283519746610283
7950,0.21151008231506813,0.21151008231506813,0.0,0.29254154336586213,0.29254154336586213,0.0,0.030815808572515115,0.0,0.030815808572515115,0.12716680194445587,0.09529954518673736,0.419619879271962,0.031795616194613484
7961,0.21078144688846723,0.21078144688846723,0.0,0.291533760994848,0.291533760994848,0.0,0.0341545710988501,0.0,0.0341545710988501,0.13944282829248333,0.10486888148336884,0.419619879271962,0.03536235724354779
7972,0.20997255389062813,0.20997255389062813,0.0,0.29041497363768937,0.29041497363768937,0.0,0.03786109088968557,0.0,0.03786109088968557,0.15276816399664636,0.1153330838914341,0.419619879271962,0.0393509612086009
7983,0.2090848542184882,0.2090848542184882,0.0,0.2891871880433064,0.2891871880433064,0.0,0.04192871962660715,0.0,0.04192871962660715,0.16703765849922547,0.1266285269157334,0.419619879271962,0.04376367446299622
7994,0.22266185608815953,0.22266185608815953,0.0,0.3022539536417484,0.3022539536417484,0.0,0.008274562663630207,0.0,0.008274562663630207,0.035830479698066596,0.026646707883964102,0.42418584458854225,0.008343602323899727
8005,0.222307634697024,0.222307634697024,0.0,0.3017731132417977,0.3017731132417977,0.0,0.00985224808406736,0.0,0.00985224808406736,0.04243734087924769,0.03161568122103167,0.42418584458854225,0.00995028071820927
8016,0.221854266757341,0.221854266757341,0.0,0.3011576856394636,0.3011576856394636,0.0,0.011871527569810903,0.0,0.011871527569810903,0.05079254347594184,0.037924663478211024,0.42418584458854225,0.012014153929411868
8027,0.2214064675576977,0.2214064675576977,0.0,0.30054981736373965,0.30054981736373965,0.0,0.013866004149262976,0.0,0.013866004149262976,0.05893593946058222,0.044100847350932525,0.42418584458854225,0.014060973668492979
8038,0.2209247186005877,0.2209247186005877,0.0,0.29989586374318045,0.29989586374318045,0.0,0.01601169135213572,0.0,0.01601169135213572,0.06757801114370973,0.05068473701841238,0.42418584458854225,0.01627223739491173
8049,0.22046000280007474,0.22046000280007474,0.0,0.2992650319047482,0.2992650319047482,0.0,0.0180815136764333,0.0,0.0180815136764333,0.07580027973123914,0.05697718764614001,0.42418584458854225,0.01841447526274089
8060,0.21991149474222296,0.21991149474222296,0.0,0.29852045565804514,0.29852045565804514,0.0,0.020524542774961217,0.0,0.020524542774961217,0.08536383724712777,0.06433118486661059,0.42418584458854225,0.020954626911336295
8071,0.21931698590791085,0.21931698590791085,0.0,0.2977134353232527,0.2977134353232527,0.0,0.023172457168862067,0.0,0.023172457168862067,0.09556068451823527,0.07221401037264825,0.42418584458854225,0.023722157855726882
8082,0.21874013231317724,0.21874013231317724,0.0,0.2969303812216482,0.2969303812216482,0.0,0.025741735955839146,0.0,0.025741735955839146,0.10529098185520304,0.07977675970582787,0.42418584458854225,0.026421881041054564
8093,0.2180317648688863,0.2180317648688863,0.0,0.2959688026898351,0.2959688026898351,0.0,0.02889677124489244,0.0,0.02889677124489244,0.11702483520000095,0.08894993364454931,0.42418584458854225,0.02975664212540644
8104,0.21722039953479036,0.21722039953479036,0.0,0.2948674089244779,0.2948674089244779,0.0,0.032510554292121144,0.0,0.032510554292121144,0.1301823173856702,0.09930587255383341,0.42418584458854225,0.033603006664671455
8115,0.21646350976686946,0.21646350976686946,0.0,0.29383996341205704,0.29383996341205704,0.0,0.035881705729076736,0.0,0.035881705729076736,0.14219293065872754,0.10882422687760311,0.42418584458854225,0.03721711945753593
8126,0.21561590334863326,0.21561590334863326,0.0,0.2926893739238307,0.2926893739238307,0.0,0.03965690486099076,0.0,0.03965690486099076,0.15535107377525867,0.1193240526296572,0.42418584458854225,0.0412945176174255
8137,0.258891148597393,0.258891148597393,0.0,0.3011243379716305,0.3011243379716305,0.0,0.010329936552644,0.0,0.010329936552644,0.038369715904261824,0.03316678369055067,0.46229283797758675,0.0104377579298108
8148,0.2576982703753697,0.2576982703753697,0.0,0.29973686425214024,0.29973686425214024,0.0,0.014889983785122782,0.0,0.014889983785122782,0.05462445119280881,0.04732585244396968,0.46229283797758675,0.015115046583664927
8159,0.25686638108037585,0.25686638108037585,0.0,0.2987692679686139,0.2987692679686139,0.0,0.018070069067366305,0.0,0.018070069067366305,0.0657245303693127,0.05703227773549555,0.46229283797758675,0.018402605418294374
8170,0.2559825438305082,0.2559825438305082,0.0,0.2977412494048934,0.2977412494048934,0.0,0.021448737175150463,0.0,0.021448737175150463,0.0773118917859626,0.06719739990894648,0.46229283797758675,0.02191886924067009
8181,0.24889965777701692,0.24889965777701692,0.0,0.289502924590232,0.289502924590232,0.0,0.04852467363696496,0.0,0.04852467363696496,0.16314964349511796,0.1435524019087645,0.46229283797758675,0.050999403024404207
8192,0.20415077710050158,0.20415077710050158,0.0,0.29389896134195653,0.29389896134195653,0.0,0.006857006524721029,0.0,0.006857006524721029,0.032496462485478585,0.02279923678109915,0.40990038010849805,0.00690434969563294
8203,0.20368996811051002,0.20368996811051002,0.0,0.29323557281383505,0.29323557281383505,0.0,0.00909872818868145,0.0,0.00909872818868145,0.042759452672656,0.03009492524834526,0.40990038010849805,0.009182275215016552
8214,0.20327876053230134,0.20327876053230134,0.0,0.2926435913291308,0.2926435913291308,0.0,0.01109915126304909,0.0,0.01109915126304909,0.051773763304703554,0.036541288750893255,0.40990038010849805,0.011223725085508021
8225,0.2028555249921072,0.2028555249921072,0.0,0.29203429418398785,0.29203429418398785,0.0,0.01315808739497759,0.0,0.01315808739497759,0.06091323250221381,0.04311407554442202,0.40990038010849805,0.013333531163308055
8236,0.20240768116959207,0.20240768116959207,0.0,0.29138957053340964,0.29138957053340964,0.0,0.015336736728666592,0.0,0.015336736728666592,0.07043458048983237,0.05000137375097213,0.40990038010849805,0.015575615848319112
8247,0.20198586130118393,0.20198586130118393,0.0,0.29078231141365857,0.29078231141365857,0.0,0.01738878596780303,0.0,0.01738878596780303,0.07926524867060736,0.0564257521732441,0.40990038010849805,0.017696506735809806
8258,0.20151570984598183,0.20151570984598183,0.0,0.2901054733123307,0.2901054733123307,0.0,0.019675956412303998,0.0,0.019675956412303998,0.08895432972293069,0.06351560979557098,0.40990038010849805,0.020070869975090905
8269,0.20101004112526039,0.20101004112526039,0.0,0.2893775039461892,0.2893775039461892,0.0,0.022135909561328146,0.0,0.022135909561328146,0.09919924378291017,0.07105925010447091,0.40990038010849805,0.02263700014937447
8280,0.2004821923639588,0.2004821923639588,0.0,0.28861760381308416,0.28861760381308416,0.0,0.024703763117149963,0.0,0.024703763117149963,0.1097038359446995,0.07884480831672945,0.40990038010849805,0.02532949701119098
8291,0.19989567957143106,0.19989567957143106,0.0,0.28777324993412334,0.28777324993412334,0.0,0.02755700266272243,0.0,0.02755700266272243,0.12115488105940904,0.08739092565899298,0.40990038010849805,0.028337910538898854
8302,0.19920261204458295,0.19920261204458295,0.0,0.28677549803146846,0.28677549803146846,0.0,0.030928604613351385,0.0,0.030928604613351385,0.13439552035795074,0.09735034692935111,0.40990038010849805,0.03191571308428851
8313,0.19853842083529127,0.19853842083529127,0.0,0.28581931697100066,0.28581931697100066,0.0,0.03415973042734293,0.0,0.03415973042734293,0.14679846076124872,0.10675614764493409,0.40990038010849805,0.03536788794534022
8324,0.19781904799965871,0.19781904799965871,0.0,0.2847836954944978,0.2847836954944978,0.0,0.037659301193381456,0.0,0.037659301193381456,0.15992680992726493,0.11679367075798265,0.40990038010849805,0.03913302351244428
8335,0.19696223365682702,0.19696223365682702,0.0,0.28355021086613824,0.28355021086613824,0.0,0.04182749086857191,0.0,0.04182749086857191,0.1751645342013991,0.12855057567120895,0.40990038010849805,0.04365340319196596
8346,0.1960184206984295,0.1960184206984295,0.0,0.28219148153816925,0.28219148153816925,0.0,0.04641890727215582,0.0,0.04641890727215582,0.19146765747965916,0.1412581855376123,0.40990038010849805,0.04867851053901292
8357,0.19513150737726304,0.19513150737726304,0.0,0.28091466590418884,0.28091466590418884,0.0,0.05073352102600291,0.0,0.05073352102600291,0.20634704071369667,0.1529739133978192,0.40990038010849805,0.05344497267072741
8366,0.26908420899812224,0.26908420899812224,0.0,0.2998774883711643,0.2998774883711643,0.0,0.010672798553799656,0.0,0.010672798553799656,0.03815024562635423,0.03436737624518263,0.4729390576593985,0.010787936021771301
8376,0.2680763128685848,0.2680763128685848,0.0,0.29875425129608635,0.29875425129608635,0.0,0.014378475155545972,0.0,0.014378475155545972,0.05090540421045221,0.04591814889002643,0.4729390576593985,0.014588231682354048
